name,sex,bib_display,label,place,placeChange,isFinish,distance,time,time_sec,time_min,splitTime,netTime,waveTime,epochTime,timestamp,flag_finished,last_distance,last_time
Noah Steffen,M,521,1M,123,,,1.0,00:05:20.72,320.72,5.3453333333333335,00:05:20.72,00:05:20.72,00:05:20.72,1706973319.41,1706955319.41,1,26.2,150.9865
Grayson Hough,M,524,1M,124,,,1.0,00:05:20.99,320.99,5.349833333333334,00:05:20.99,00:05:20.99,00:05:20.99,1706973319.68,1706955319.68,1,26.2,142.38216666666668
Benjamin Decker,M,532,1M,125,,,1.0,00:05:21.30,321.3,5.355,00:05:21.30,00:05:21.30,00:05:21.30,1706973319.99,1706955319.99,1,26.2,139.57416666666668
Matt Gillette,M,597,1M,126,,,1.0,00:05:21.52,321.52,5.358666666666666,00:05:21.52,00:05:21.52,00:05:21.52,1706973320.21,1706955320.21,1,26.2,139.696
Sean O'Connor,M,531,1M,127,,,1.0,00:05:21.88,321.88,5.3646666666666665,00:05:21.88,00:05:21.88,00:05:21.88,1706973320.57,1706955320.57,0,11.0,57.9775
Michael Blaszczyk,M,504,1M,128,,,1.0,00:05:22.78,322.78,5.379666666666666,00:05:22.78,00:05:22.78,00:05:22.78,1706973321.47,1706955321.47,1,26.2,140.81016666666667
Kevin McDonnell,M,558,1M,129,,,1.0,00:05:24.48,324.48,5.408,00:05:24.48,00:05:24.48,00:05:24.48,1706973323.17,1706955323.17,1,26.2,140.1595
Alberto Mena,M,526,1M,130,,,1.0,00:05:24.58,324.58,5.409666666666666,00:05:24.58,00:05:24.58,00:05:24.58,1706973323.27,1706955323.27,1,26.2,141.82833333333335
Colin Martin,M,572,1M,131,,,1.0,00:05:24.92,324.92,5.415333333333334,00:05:24.92,00:05:24.92,00:05:24.92,1706973323.61,1706955323.61,1,26.2,140.91400000000002
James Withers,M,569,1M,132,,,1.0,00:05:25.18,325.18,5.419666666666667,00:05:25.18,00:05:25.18,00:05:25.18,1706973323.87,1706955323.87,1,26.2,142.518
Benjamin Schneiderman,M,495,1M,133,,,1.0,00:05:25.44,325.44,5.424,00:05:25.44,00:05:25.44,00:05:25.44,1706973324.13,1706955324.13,1,26.2,138.70116666666667
Jesse Davis,M,571,1M,134,,,1.0,00:05:25.71,325.71,5.4285,00:05:25.71,00:05:25.71,00:05:25.71,1706973324.40,1706955324.40,1,26.2,144.27833333333334
Ryder Searle,M,591,1M,135,,,1.0,00:05:25.92,325.92,5.432,00:05:25.92,00:05:25.92,00:05:25.92,1706973324.61,1706955324.61,1,26.2,142.47083333333333
Jesse Joseph,M,511,1M,136,,,1.0,00:05:26.54,326.54,5.442333333333334,00:05:26.54,00:05:26.54,00:05:26.54,1706973325.23,1706955325.23,1,26.2,141.69683333333333
Jonathan Mott,M,555,1M,137,,,1.0,00:05:26.58,326.58,5.443,00:05:26.58,00:05:26.58,00:05:26.58,1706973325.27,1706955325.27,1,26.2,143.31283333333334
Matt Lenehan,M,538,1M,138,,,1.0,00:05:26.72,326.72,5.445333333333334,00:05:26.72,00:05:26.72,00:05:26.72,1706973325.41,1706955325.41,1,26.2,150.37449999999998
Ryan Jara,M,553,1M,139,,,1.0,00:05:26.79,326.79,5.4465,00:05:26.79,00:05:26.79,00:05:26.79,1706973325.48,1706955325.48,1,26.2,143.60750000000002
Kurt Roeser,M,560,1M,140,,,1.0,00:05:27.51,327.51,5.4585,00:05:27.51,00:05:27.51,00:05:27.51,1706973326.20,1706955326.20,1,26.2,150.90433333333334
Jarrod Ottman,M,497,1M,141,,,1.0,00:05:27.52,327.52,5.458666666666667,00:05:27.52,00:05:27.52,00:05:27.52,1706973326.21,1706955326.21,1,26.2,148.50799999999998
Samuel Doud,M,472,1M,,,,1.0,00:05:27.58,327.58,5.459666666666666,00:05:27.58,00:05:27.58,00:05:27.58,1706973326.27,1706955326.27,0,13.0,72.85833333333333
Alexander Burks,M,542,1M,142,,,1.0,00:05:27.85,327.85,5.464166666666667,00:05:27.85,00:05:27.85,00:05:27.85,1706973326.54,1706955326.54,1,26.2,138.45333333333335
Paxton Smith,M,557,1M,143,,,1.0,00:05:28.10,328.1,5.468333333333334,00:05:28.10,00:05:28.10,00:05:28.10,1706973326.79,1706955326.79,1,26.2,145.63333333333333
Travis Morrison,M,474,1M,144,,,1.0,00:05:28.18,328.18,5.469666666666667,00:05:28.18,00:05:28.18,00:05:28.18,1706973326.87,1706955326.87,1,26.2,148.09166666666667
Matthew Rand,M,539,1M,145,,,1.0,00:05:28.45,328.45,5.474166666666666,00:05:28.45,00:05:28.45,00:05:28.45,1706973327.14,1706955327.14,1,26.2,170.569
Tyler Sickler,M,519,1M,146,,,1.0,00:05:28.71,328.71,5.4784999999999995,00:05:28.71,00:05:28.71,00:05:28.71,1706973327.40,1706955327.40,1,26.2,158.58866666666665
Andrew McCann,M,528,1M,147,,,1.0,00:05:28.72,328.72,5.478666666666667,00:05:28.72,00:05:28.72,00:05:28.72,1706973327.41,1706955327.41,1,26.2,143.74016666666665
Kevin Wood,M,566,1M,,,,1.0,00:05:28.76,328.76,5.479333333333333,00:05:28.76,00:05:28.76,00:05:28.76,1706973327.45,1706955327.45,0,21.0,117.29533333333333
Brian Harvey,M,584,1M,148,,,1.0,00:05:28.78,328.78,5.479666666666666,00:05:28.78,00:05:28.78,00:05:28.78,1706973327.47,1706955327.47,1,26.2,143.779
Adam Wollant,M,601,1M,149,,,1.0,00:05:28.90,328.9,5.4816666666666665,00:05:28.90,00:05:28.90,00:05:28.90,1706973327.59,1706955327.59,1,26.2,145.4215
Marcos Bailon,M,590,1M,150,,,1.0,00:05:28.91,328.91,5.481833333333333,00:05:28.91,00:05:28.91,00:05:28.91,1706973327.60,1706955327.60,1,26.2,141.10516666666666
Johnny Rutford,M,595,1M,151,,,1.0,00:05:28.92,328.92,5.482,00:05:28.92,00:05:28.92,00:05:28.92,1706973327.61,1706955327.61,1,26.2,143.60566666666668
Mark Messmer,M,564,1M,152,,,1.0,00:05:29.26,329.26,5.487666666666667,00:05:29.26,00:05:29.26,00:05:29.26,1706973327.95,1706955327.95,1,26.2,145.84283333333332
Alexander Taylor,M,611,1M,153,,,1.0,00:05:29.33,329.33,5.488833333333333,00:05:29.33,00:05:29.33,00:05:29.33,1706973328.02,1706955328.02,0,18.0,99.643
Mason Frank,M,596,1M,,,,1.0,00:05:29.50,329.5,5.491666666666666,00:05:29.50,00:05:29.50,00:05:29.50,1706973328.19,1706955328.19,0,10.0,54.48966666666667
Zachary Ornelas,M,484,1M,154,,,1.0,00:05:29.62,329.62,5.493666666666667,00:05:29.62,00:05:29.62,00:05:29.62,1706973328.31,1706955328.31,1,26.2,144.12983333333335
Joost Plaetinck,M,509,1M,155,,,1.0,00:05:29.76,329.76,5.4959999999999996,00:05:29.76,00:05:29.76,00:05:29.76,1706973328.45,1706955328.45,1,26.2,142.31266666666667
Prescott Leach,M,568,1M,156,,,1.0,00:05:29.83,329.83,5.497166666666667,00:05:29.83,00:05:29.83,00:05:29.83,1706973328.52,1706955328.52,1,26.2,141.11666666666667
Johnny Hogue,M,587,1M,157,,,1.0,00:05:30.18,330.18,5.503,00:05:30.18,00:05:30.18,00:05:30.18,1706973328.87,1706955328.87,1,26.2,150.77516666666668
John Dewitt,M,541,1M,158,,,1.0,00:05:30.35,330.35,5.505833333333333,00:05:30.35,00:05:30.35,00:05:30.35,1706973329.04,1706955329.04,1,26.2,139.26316666666668
Spencer Friske,M,598,1M,159,,,1.0,00:05:30.38,330.38,5.506333333333333,00:05:30.38,00:05:30.38,00:05:30.38,1706973329.07,1706955329.07,1,26.2,145.725
Ryan Cutter,M,565,1M,160,,,1.0,00:05:30.45,330.45,5.507499999999999,00:05:30.45,00:05:30.45,00:05:30.45,1706973329.14,1706955329.14,1,26.2,143.39849999999998
Mitchell Klingler,M,494,1M,161,,,1.0,00:05:30.55,330.55,5.509166666666667,00:05:30.55,00:05:30.55,00:05:30.55,1706973329.24,1706955329.24,1,26.2,141.9025
Marcus Graham,M,574,1M,162,,,1.0,00:05:30.58,330.58,5.509666666666666,00:05:30.58,00:05:30.58,00:05:30.58,1706973329.27,1706955329.27,1,26.2,144.39583333333334
Jakob Kintzele,M,589,1M,163,,,1.0,00:05:30.70,330.7,5.511666666666667,00:05:30.70,00:05:30.70,00:05:30.70,1706973329.39,1706955329.39,1,26.2,161.93916666666667
Henry Williams,M,594,1M,164,,,1.0,00:05:30.81,330.81,5.5135,00:05:30.81,00:05:30.81,00:05:30.81,1706973329.50,1706955329.50,1,26.2,151.60983333333334
Brendan Martin,M,479,1M,165,,,1.0,00:05:30.97,330.97,5.516166666666667,00:05:30.97,00:05:30.97,00:05:30.97,1706973329.66,1706955329.66,1,26.2,147.43800000000002
Daniel Schubert,M,588,1M,166,,,1.0,00:05:31.46,331.46,5.524333333333333,00:05:31.46,00:05:31.46,00:05:31.46,1706973330.15,1706955330.15,1,26.2,148.15883333333335
Daniel Docherty,M,529,1M,167,,,1.0,00:05:31.57,331.57,5.526166666666667,00:05:31.57,00:05:31.57,00:05:31.57,1706973330.26,1706955330.26,1,26.2,140.66966666666667
Duriel Hardy,M,599,1M,168,,,1.0,00:05:31.63,331.63,5.527166666666667,00:05:31.63,00:05:31.63,00:05:31.63,1706973330.32,1706955330.32,1,26.2,143.708
Zachary Ripley,M,500,1M,169,,,1.0,00:05:32.22,332.22,5.537000000000001,00:05:32.22,00:05:32.22,00:05:32.22,1706973330.91,1706955330.91,1,26.2,157.79833333333332
Kevin Colon,M,585,1M,170,,,1.0,00:05:32.66,332.66,5.544333333333333,00:05:32.66,00:05:32.66,00:05:32.66,1706973331.35,1706955331.35,1,26.2,165.15050000000002
Daniel Vassallo,M,582,1M,171,,,1.0,00:05:33.25,333.25,5.554166666666666,00:05:33.25,00:05:33.25,00:05:33.25,1706973331.94,1706955331.94,1,26.2,147.50533333333334
T-Roy Brown,M,501,2M,,,,2.0,00:09:58.90,598.9,9.981666666666666,00:04:59.27,00:09:58.90,00:09:58.90,1706973597.59,1706955597.59,0,12.0,66.2135
Clayton Young,M,405,2M,1,5,,2.0,00:09:58.94,598.94,9.982333333333335,00:04:58.78,00:09:58.94,00:09:58.94,1706973597.63,1706955597.63,1,26.2,129.0885
Paul Chelimo,M,605,2M,2,5,,2.0,00:09:59.15,599.15,9.985833333333334,00:04:58.94,00:09:59.15,00:09:59.15,1706973597.84,1706955597.84,0,17.0,84.523
Brian Shrader,M,411,2M,3,6,,2.0,00:09:59.19,599.19,9.986500000000001,00:04:58.90,00:09:59.19,00:09:59.19,1706973597.88,1706955597.88,0,17.0,86.18483333333333
Leonard Korir,M,409,2M,4,14,,2.0,00:09:59.37,599.37,9.9895,00:04:58.50,00:09:59.37,00:09:59.37,1706973598.06,1706955598.06,1,26.2,129.9425
Conner Mantz,M,404,2M,5,12,,2.0,00:09:59.52,599.52,9.991999999999999,00:04:58.71,00:09:59.52,00:09:59.52,1706973598.21,1706955598.21,1,26.2,129.06866666666667
Sydney Gidabuday,M,447,2M,6,-2,,2.0,00:09:59.54,599.54,9.992333333333333,00:04:59.56,00:09:59.54,00:09:59.54,1706973598.23,1706955598.23,1,26.2,135.843
Ian Butler,M,614,2M,,,,2.0,00:09:59.55,599.55,9.9925,00:04:59.27,00:09:59.55,00:09:59.55,1706973598.24,1706955598.24,0,13.0,66.06516666666667
Scott Fauble,M,407,2M,,,,2.0,00:09:59.56,599.56,9.992666666666667,00:04:59.23,00:09:59.56,00:09:59.56,1706973598.25,1706955598.25,0,10.0,49.99333333333333
Kevin Salvano,M,423,2M,7,1,,2.0,00:09:59.57,599.57,9.992833333333333,00:04:59.33,00:09:59.57,00:09:59.57,1706973598.26,1706955598.26,1,26.2,143.20733333333334
Nicolas Montanez,M,413,2M,8,5,,2.0,00:09:59.61,599.61,9.993500000000001,00:04:58.92,00:09:59.61,00:09:59.61,1706973598.30,1706955598.30,1,26.2,139.13633333333334
Abdi Abdirahman,M,403,2M,,,,2.0,00:09:59.62,599.62,9.993666666666666,00:04:59.55,00:09:59.62,00:09:59.62,1706973598.31,1706955598.31,0,8.0,40.0955
Jacob Thomson,M,425,2M,,,,2.0,00:09:59.64,599.64,9.994,00:04:59.58,00:09:59.64,00:09:59.64,1706973598.33,1706955598.33,0,16.0,81.13516666666666
Zachery Panning,M,408,2M,9,20,,2.0,00:09:59.76,599.76,9.996,00:04:58.27,00:09:59.76,00:09:59.76,1706973598.45,1706955598.45,1,26.2,130.82533333333333
Weston Strum,M,562,2M,10,15,,2.0,00:09:59.78,599.78,9.996333333333332,00:04:58.39,00:09:59.78,00:09:59.78,1706973598.47,1706955598.47,0,19.0,100.61366666666666
Chad Beyer,M,507,2M,11,-9,,2.0,00:09:59.79,599.79,9.9965,00:05:00.01,00:09:59.79,00:09:59.79,1706973598.48,1706955598.48,1,26.2,148.96966666666668
Elkanah Kibet,M,418,2M,12,-9,,2.0,00:09:59.81,599.81,9.996833333333333,00:04:59.88,00:09:59.81,00:09:59.81,1706973598.50,1706955598.50,1,26.2,130.02583333333334
Andrew Colley,M,421,2M,,,,2.0,00:09:59.94,599.94,9.999,00:04:57.95,00:09:59.94,00:09:59.94,1706973598.63,1706955598.63,0,19.0,92.61833333333334
Collin Buck,M,535,2M,13,-12,,2.0,00:10:00.10,600.1,10.001666666666667,00:05:00.47,00:10:00.10,00:10:00.10,1706973598.79,1706955598.79,0,13.0,67.34016666666666
Galen Rupp,M,401,2M,14,-4,,2.0,00:10:00.16,600.16,10.002666666666666,00:04:59.74,00:10:00.16,00:10:00.16,1706973598.85,1706955598.85,1,26.2,134.11350000000002
Aaron Davidson,M,490,2M,15,13,,2.0,00:10:00.16,600.16,10.002666666666666,00:04:58.70,00:10:00.16,00:10:00.16,1706973598.85,1706955598.85,0,13.0,69.29683333333334
Shadrack Kipchirchir,M,434,2M,16,14,,2.0,00:10:00.20,600.2,10.003333333333334,00:04:58.71,00:10:00.20,00:10:00.20,1706973598.89,1706955598.89,1,26.2,140.00516666666667
Jerod Broadbooks,M,452,2M,17,19,,2.0,00:10:00.24,600.24,10.004,00:04:58.62,00:10:00.24,00:10:00.24,1706973598.93,1706955598.93,1,26.2,136.32266666666666
CJ Albertson,M,415,2M,18,20,,2.0,00:10:00.26,600.26,10.004333333333333,00:04:58.51,00:10:00.26,00:10:00.26,1706973598.95,1706955598.95,1,26.2,130.11466666666666
Nathan Martin,M,419,2M,19,22,,2.0,00:10:00.27,600.27,10.0045,00:04:58.30,00:10:00.27,00:10:00.27,1706973598.96,1706955598.96,1,26.2,130.98833333333334
Joel Reichow,M,417,2M,20,-9,,2.0,00:10:00.32,600.32,10.005333333333335,00:04:59.79,00:10:00.32,00:10:00.32,1706973599.01,1706955599.01,1,26.2,136.605
Awet Beraki,M,606,2M,21,-5,,2.0,00:10:00.33,600.33,10.005500000000001,00:04:59.54,00:10:00.33,00:10:00.33,1706973599.02,1706955599.02,1,26.2,139.5186666666667
Reed Fischer,M,420,2M,22,-17,,2.0,00:10:00.37,600.37,10.006166666666667,00:05:00.32,00:10:00.37,00:10:00.37,1706973599.06,1706955599.06,1,26.2,131.5625
John Flavin,M,435,2M,,,,2.0,00:10:00.38,600.38,10.006333333333334,00:04:59.99,00:10:00.38,00:10:00.38,1706973599.07,1706955599.07,0,21.0,106.48166666666665
Matthew McDonald,M,412,2M,23,-2,,2.0,00:10:00.45,600.45,10.0075,00:04:59.33,00:10:00.45,00:10:00.45,1706973599.14,1706955599.14,1,26.2,140.749
Biya Simbassa,M,416,2M,24,3,,2.0,00:10:00.52,600.52,10.008666666666667,00:04:59.07,00:10:00.52,00:10:00.52,1706973599.21,1706955599.21,1,26.2,132.34833333333333
Benjamin Kendell,M,467,2M,25,17,,2.0,00:10:00.59,600.59,10.009833333333335,00:04:57.96,00:10:00.59,00:10:00.59,1706973599.28,1706955599.28,1,26.2,137.3685
Emilio de la Torre,M,576,2M,26,13,,2.0,00:10:00.75,600.75,10.0125,00:04:58.92,00:10:00.75,00:10:00.75,1706973599.44,1706955599.44,0,14.0,73.34750000000001
Turner Wiley,M,427,2M,27,7,,2.0,00:10:00.76,600.76,10.012666666666666,00:04:59.16,00:10:00.76,00:10:00.76,1706973599.45,1706955599.45,1,26.2,136.686
Michael Iacofano,M,612,2M,28,-13,,2.0,00:10:00.80,600.8,10.013333333333332,00:05:00.02,00:10:00.80,00:10:00.80,1706973599.49,1706955599.49,0,22.0,120.14266666666667
John Raneri,M,431,2M,,,,2.0,00:10:00.82,600.82,10.013666666666667,00:04:58.58,00:10:00.82,00:10:00.82,1706973599.51,1706955599.51,0,21.0,120.03
Colin Mickow,M,444,2M,29,-5,,2.0,00:10:00.82,600.82,10.013666666666667,00:04:59.45,00:10:00.82,00:10:00.82,1706973599.51,1706955599.51,1,26.2,134.97316666666669
Sam Chelanga,M,406,2M,,,,2.0,00:10:00.89,600.89,10.014833333333334,00:05:00.06,00:10:00.89,00:10:00.89,1706973599.58,1706955599.58,0,18.0,96.9195
Alex Norstrom,M,515,2M,30,2,,2.0,00:10:00.92,600.92,10.015333333333333,00:04:59.33,00:10:00.92,00:10:00.92,1706973599.61,1706955599.61,1,26.2,141.9785
Teshome Mekonen,M,414,2M,,,,2.0,00:10:00.96,600.96,10.016,00:05:00.33,00:10:00.96,00:10:00.96,1706973599.65,1706955599.65,0,19.0,93.1905
Nadir Yusuf,M,461,2M,31,-12,,2.0,00:10:01.04,601.04,10.017333333333333,00:05:00.01,00:10:01.04,00:10:01.04,1706973599.73,1706955599.73,1,26.2,136.2485
Joshua Kalapos,M,602,2M,32,-18,,2.0,00:10:01.04,601.04,10.017333333333333,00:05:00.27,00:10:01.04,00:10:01.04,1706973599.73,1706955599.73,1,26.2,134.4195
Donald Cowart,M,613,2M,33,2,,2.0,00:10:01.11,601.11,10.0185,00:04:59.49,00:10:01.11,00:10:01.11,1706973599.80,1706955599.80,1,26.2,145.54366666666667
Aaron Gruen,M,478,2M,,,,2.0,00:10:01.18,601.18,10.019666666666666,00:05:00.12,00:10:01.18,00:10:01.18,1706973599.87,1706955599.87,0,18.0,92.631
Ben Olson,M,469,2M,,,,2.0,00:10:01.25,601.25,10.020833333333334,00:05:00.05,00:10:01.25,00:10:01.25,1706973599.94,1706955599.94,0,18.0,94.911
Habtamu Cheney,M,489,2M,34,-3,,2.0,00:10:01.26,601.26,10.020999999999999,00:04:59.72,00:10:01.26,00:10:01.26,1706973599.95,1706955599.95,1,26.2,135.71416666666667
Wilkerson Given,M,438,2M,35,9,,2.0,00:10:01.33,601.33,10.022166666666667,00:04:58.28,00:10:01.33,00:10:01.33,1706973600.02,1706955600.02,1,26.2,136.83966666666666
Connor Winter,M,471,2M,36,-14,,2.0,00:10:01.34,601.34,10.022333333333334,00:05:00.16,00:10:01.34,00:10:01.34,1706973600.03,1706955600.03,1,26.2,133.0445
Jonas Hampton,M,436,2M,37,-4,,2.0,00:10:01.41,601.41,10.0235,00:04:59.82,00:10:01.41,00:10:01.41,1706973600.10,1706955600.10,0,18.0,94.80866666666667
Kevin Lynch,M,433,2M,38,2,,2.0,00:10:01.43,601.43,10.023833333333332,00:04:59.46,00:10:01.43,00:10:01.43,1706973600.12,1706955600.12,0,16.0,85.50266666666667
Nicholas Hauger,M,481,2M,39,15,,2.0,00:10:01.58,601.58,10.026333333333334,00:04:55.73,00:10:01.58,00:10:01.58,1706973600.27,1706955600.27,1,26.2,135.92616666666666
Steven Martinez,M,446,2M,40,3,,2.0,00:10:01.74,601.74,10.029,00:04:59.08,00:10:01.74,00:10:01.74,1706973600.43,1706955600.43,0,18.0,94.869
Colin Bennie,M,428,2M,41,-15,,2.0,00:10:01.87,601.87,10.031166666666667,00:05:00.42,00:10:01.87,00:10:01.87,1706973600.56,1706955600.56,1,26.2,132.27
Frank Lara,M,424,2M,42,-30,,2.0,00:10:01.90,601.9,10.031666666666666,00:05:01.23,00:10:01.90,00:10:01.90,1706973600.59,1706955600.59,1,26.2,134.91366666666667
Tyler Pennel,M,430,2M,43,2,,2.0,00:10:01.94,601.94,10.032333333333334,00:04:58.85,00:10:01.94,00:10:01.94,1706973600.63,1706955600.63,0,11.0,54.844
Abinet Adraro,M,470,2M,,,,2.0,00:10:01.97,601.97,10.032833333333334,00:04:59.12,00:10:01.97,00:10:01.97,1706973600.66,1706955600.66,0,15.0,77.48683333333334
Futsum Zienasellassie,M,410,2M,44,-7,,2.0,00:10:01.98,601.98,10.033,00:05:00.36,00:10:01.98,00:10:01.98,1706973600.67,1706955600.67,1,26.2,133.95516666666668
Daniel Mesfun,M,432,2M,45,-25,,2.0,00:10:02.05,602.05,10.034166666666666,00:05:00.97,00:10:02.05,00:10:02.05,1706973600.74,1706955600.74,1,26.2,134.05433333333335
Josh Izewski,M,422,2M,46,3,,2.0,00:10:02.05,602.05,10.034166666666666,00:04:58.22,00:10:02.05,00:10:02.05,1706973600.74,1706955600.74,1,26.2,131.137
Shadrack Biwott,M,580,2M,,,,2.0,00:10:02.06,602.06,10.034333333333333,00:04:59.94,00:10:02.06,00:10:02.06,1706973600.75,1706955600.75,0,15.0,76.35
Wesley Robinson,M,482,2M,47,-24,,2.0,00:10:02.20,602.2,10.036666666666667,00:05:01.00,00:10:02.20,00:10:02.20,1706973600.89,1706955600.89,1,26.2,138.821
Matthew Llano,M,450,2M,48,-2,,2.0,00:10:02.54,602.54,10.042333333333334,00:04:59.30,00:10:02.54,00:10:02.54,1706973601.23,1706955601.23,1,26.2,140.95333333333335
Jacob Riley,M,402,2M,49,7,,2.0,00:10:06.31,606.31,10.105166666666666,00:05:00.09,00:10:06.31,00:10:06.31,1706973605.00,1706955605.00,0,18.0,94.57966666666667
Aidan Reed,M,608,2M,50,-2,,2.0,00:10:06.53,606.53,10.108833333333333,00:05:02.70,00:10:06.53,00:10:06.53,1706973605.22,1706955605.22,1,26.2,140.47183333333334
James Quattlebaum,M,610,2M,51,0,,2.0,00:10:09.73,609.73,10.162166666666668,00:05:04.17,00:10:09.73,00:10:09.73,1706973608.42,1706955608.42,0,24.0,129.38299999999998
Joseph Trojan,M,609,2M,52,3,,2.0,00:10:10.20,610.2,10.17,00:05:04.30,00:10:10.20,00:10:10.20,1706973608.89,1706955608.89,1,26.2,146.12283333333335
Kevin Lewis,M,439,2M,53,-1,,2.0,00:10:10.41,610.41,10.173499999999999,00:05:04.83,00:10:10.41,00:10:10.41,1706973609.10,1706955609.10,1,26.2,156.5618333333333
Mason Jones,M,473,2M,54,-4,,2.0,00:10:10.50,610.5,10.175,00:05:05.38,00:10:10.50,00:10:10.50,1706973609.19,1706955609.19,1,26.2,141.96450000000002
Afewerki Zeru,M,607,2M,55,-2,,2.0,00:10:10.65,610.65,10.1775,00:05:04.89,00:10:10.65,00:10:10.65,1706973609.34,1706955609.34,1,26.2,140.594
Dylan Marx,M,593,2M,56,3,,2.0,00:10:11.37,611.37,10.1895,00:05:04.27,00:10:11.37,00:10:11.37,1706973610.06,1706955610.06,1,26.2,141.56016666666667
Jacob Heslington,M,586,2M,57,12,,2.0,00:10:12.23,612.23,10.203833333333334,00:05:02.28,00:10:12.23,00:10:12.23,1706973610.92,1706955610.92,1,26.2,135.19266666666667
Connor Weaver,M,466,2M,58,9,,2.0,00:10:12.27,612.27,10.2045,00:05:02.56,00:10:12.27,00:10:12.27,1706973610.96,1706955610.96,1,26.2,133.91866666666667
Kevin Koski,M,477,2M,59,2,,2.0,00:10:12.30,612.3,10.205,00:05:04.18,00:10:12.30,00:10:12.30,1706973610.99,1706955610.99,1,26.2,140.556
Scott Nelson,M,563,2M,60,2,,2.0,00:10:12.94,612.94,10.215666666666667,00:05:04.63,00:10:12.94,00:10:12.94,1706973611.63,1706955611.63,1,26.2,143.07116666666667
Noah Droddy,M,476,2M,,,,2.0,00:10:12.95,612.95,10.215833333333334,00:05:06.94,00:10:12.95,00:10:12.95,1706973611.64,1706955611.64,0,14.0,74.81649999999999
Chase Weaverling,M,468,2M,61,-4,,2.0,00:10:13.05,613.05,10.2175,00:05:06.71,00:10:13.05,00:10:13.05,1706973611.74,1706955611.74,1,26.2,137.88533333333334
Martin Hehir,M,547,2M,62,-2,,2.0,00:10:13.09,613.09,10.218166666666667,00:05:05.71,00:10:13.09,00:10:13.09,1706973611.78,1706955611.78,1,26.2,140.3563333333333
Reid Buchanan,M,441,2M,63,-5,,2.0,00:10:13.10,613.1,10.218333333333334,00:05:06.44,00:10:13.10,00:10:13.10,1706973611.79,1706955611.79,0,13.0,69.12216666666667
Parker Stinson,M,429,2M,,,,2.0,00:10:13.51,613.51,10.225166666666667,00:05:08.70,00:10:13.51,00:10:13.51,1706973612.20,1706955612.20,0,21.0,107.9915
Tyler McCandless,M,458,2M,64,-17,,2.0,00:10:13.86,613.86,10.231,00:05:10.13,00:10:13.86,00:10:13.86,1706973612.55,1706955612.55,1,26.2,143.93633333333335
Tyler Pence,M,505,2M,65,8,,2.0,00:10:17.05,617.05,10.284166666666666,00:05:06.79,00:10:17.05,00:10:17.05,1706973615.74,1706955615.74,1,26.2,141.8005
Joseph Whelan,M,443,2M,66,29,,2.0,00:10:17.22,617.22,10.287,00:05:04.05,00:10:17.22,00:10:17.22,1706973615.91,1706955615.91,1,26.2,142.6165
Jonathan Phillips,M,442,2M,67,-1,,2.0,00:10:17.23,617.23,10.287166666666668,00:05:07.66,00:10:17.23,00:10:17.23,1706973615.92,1706955615.92,1,26.2,137.80116666666666
Roman Kirkov,M,512,2M,68,7,,2.0,00:10:17.24,617.24,10.287333333333333,00:05:06.62,00:10:17.24,00:10:17.24,1706973615.93,1706955615.93,1,26.2,139.23566666666665
Lyle O'Brien,M,615,2M,69,27,,2.0,00:10:17.29,617.29,10.288166666666665,00:05:03.88,00:10:17.29,00:10:17.29,1706973615.98,1706955615.98,1,26.2,134.46866666666668
Louis Serafini,M,453,2M,70,-5,,2.0,00:10:17.47,617.47,10.291166666666667,00:05:08.04,00:10:17.47,00:10:17.47,1706973616.16,1706955616.16,1,26.2,137.13916666666668
Spencer Bossi-Johnson,M,527,2M,71,-3,,2.0,00:10:17.67,617.67,10.2945,00:05:07.86,00:10:17.67,00:10:17.67,1706973616.36,1706955616.36,1,26.2,138.24416666666667
Austin Bogina,M,544,2M,72,-2,,2.0,00:10:17.70,617.7,10.295,00:05:07.73,00:10:17.70,00:10:17.70,1706973616.39,1706955616.39,1,26.2,144.27349999999998
Medhane Woldu,M,573,2M,73,-9,,2.0,00:10:17.77,617.77,10.296166666666666,00:05:08.36,00:10:17.77,00:10:17.77,1706973616.46,1706955616.46,1,26.2,144.183
Tai Smith,M,551,2M,74,-11,,2.0,00:10:18.03,618.03,10.3005,00:05:08.92,00:10:18.03,00:10:18.03,1706973616.72,1706955616.72,1,26.2,136.8961666666667
Malcolm Richards,M,492,2M,75,15,,2.0,00:10:18.07,618.07,10.301166666666667,00:05:05.64,00:10:18.07,00:10:18.07,1706973616.76,1706955616.76,1,26.2,138.5205
Charlie Sweeney,M,437,2M,76,-2,,2.0,00:10:18.24,618.24,10.304,00:05:07.68,00:10:18.24,00:10:18.24,1706973616.93,1706955616.93,1,26.2,143.24033333333333
Eric Vazquez-Olivas,M,525,2M,,,,2.0,00:10:18.47,618.47,10.307833333333333,00:05:08.31,00:10:18.47,00:10:18.47,1706973617.16,1706955617.16,0,11.0,69.95616666666666
Charles Lawrence,M,488,2M,,,,2.0,00:10:18.47,618.47,10.307833333333333,00:05:08.76,00:10:18.47,00:10:18.47,1706973617.16,1706955617.16,0,14.0,73.96033333333334
