,time,point,label,pid,bib,bib_display,tag,name,timeOfDay,epochTime,milePace,milePaceAvg,mph,kmPace,kmPaceAvg,kmh,etnp,etfp,startTime,sex,profile_color,_ver,alias,pace,paceAvg,splitTime,netTime,waveTime,course,country,country_iso,city,timestamp,i,u,place,leaderDiff,profile_pic,team,placeChange,isFinish,distance
100,00:25:59.54,5M,5M,RRUWK4TD,533,533,00533,Zachary Hine,10:35:59 am,1706974558.23,05:14,05:12,11.47,03:16,03:14,18.46,6M~00:31:17~10:41 am,FINISH~02:28:07~12:38 pm,10:09:59 am,M,16,6,SPLIT4,05:14 min/mile,05:12 min/mile,00:05:13.88,00:25:59.54,00:25:59.54,marathon,USA,us,East Palo Alto,1706956558.23,1706974568_000098,1706974568_000099,83,+00:54.35,,Peninsula Distance Club,8,,5.0
101,00:25:59.63,5M,5M,RW4M67FB,449,449,00449,Caleb Kerr,10:35:59 am,1706974558.32,05:16,05:12,11.41,03:16,03:14,18.37,6M~00:31:14~10:41 am,FINISH~02:18:50~12:28 pm,10:09:59 am,M,6,10,SPLIT4,05:16 min/mile,05:12 min/mile,00:05:15.40,00:25:59.63,00:25:59.63,marathon,USA,us,Zionsville,1706956558.32,1706974568_000066,1706985957_000118,84,+00:54.44,,,-2,,5.0
102,00:25:59.67,5M,5M,RS87GXK5,445,445,00445,Alan Peterson,10:35:59 am,1706974558.36,05:14,05:12,11.48,03:15,03:14,18.47,6M~00:31:16~10:41 am,FINISH~02:16:55~12:26 pm,10:09:59 am,M,14,14,SPLIT4,05:14 min/mile,05:12 min/mile,00:05:13.62,00:25:59.67,00:25:59.67,marathon,USA,us,Allendale,1706956558.36,1706974568_000101,1706985935_000055,85,+00:54.48,,,10,,5.0
103,00:25:59.78,5M,5M,R8NSAFRD,575,575,00575,John McGowan,10:35:59 am,1706974558.47,05:15,05:12,11.43,03:16,03:14,18.40,6M~00:31:15~10:41 am,FINISH~02:23:54~12:33 pm,10:09:59 am,M,9,6,SPLIT4,05:15 min/mile,05:12 min/mile,00:05:14.90,00:25:59.78,00:25:59.78,marathon,USA,us,Washington,1706956558.47,1706974568_000104,1706974568_000105,86,+00:54.59,,Pacers Running//GRC New Balance,-1,,5.0
104,00:26:00.02,5M,5M,RGSH56TX,456,456,00456,Pardon Ndhlovu,10:35:59 am,1706974558.71,05:16,05:13,11.42,03:16,03:14,18.37,6M~00:31:15~10:41 am,FINISH~02:33:26~12:43 pm,10:09:59 am,M,1,6,SPLIT4,05:16 min/mile,05:13 min/mile,00:05:15.35,00:26:00.02,00:26:00.02,marathon,USA,us,Hope Mills,1706956558.71,1706974568_000095,1706974568_000096,87,+00:54.83,,McKirdy Trained,-4,,5.0
105,00:26:00.14,5M,5M,RMK5H9NY,488,488,00488,Charles Lawrence,10:35:59 am,1706974558.83,05:15,05:13,11.45,03:16,03:14,18.43,6M~00:31:15~10:41 am,FINISH~02:18:31~12:28 pm,10:09:59 am,M,3,8,SPLIT4,05:15 min/mile,05:13 min/mile,00:05:14.36,00:26:00.14,00:26:00.14,marathon,USA,us,Boulder,1706956558.83,1706974568_000110,1706978330_000037,,,,,,,5.0
106,00:26:00.25,5M,5M,RXY2S5PU,540,540,00540,Dominic Hockenbury,10:35:59 am,1706974558.94,05:15,05:13,11.44,03:16,03:14,18.41,6M~00:31:15~10:41 am,FINISH~02:21:15~12:31 pm,10:09:59 am,M,14,4,SPLIT4,05:15 min/mile,05:13 min/mile,00:05:14.65,00:26:00.25,00:26:00.25,marathon,USA,us,Syracuse,1706956558.94,1706974568_000113,1706974568_000114,88,+00:55.06,,,2,,5.0
107,00:26:00.27,5M,5M,RFZUR7VD,516,516,00516,Zack Holden,10:35:59 am,1706974558.96,05:16,05:13,11.42,03:16,03:14,18.38,6M~00:31:15~10:41 am,FINISH~02:17:50~12:27 pm,10:09:59 am,M,1,12,SPLIT4,05:16 min/mile,05:13 min/mile,00:05:15.17,00:26:00.27,00:26:00.27,marathon,USA,us,Washington,1706956558.96,1706974568_000128,1706985945_000080,89,+00:55.08,,Pacers Running//GRC New Balance,-2,,5.0
108,00:26:00.29,5M,5M,R7WZKX5G,465,465,00465,Zach Herriott,10:35:59 am,1706974558.98,05:16,05:13,11.42,03:16,03:14,18.38,6M~00:31:15~10:41 am,FINISH~02:17:05~12:27 pm,10:09:59 am,M,7,11,SPLIT4,05:16 min/mile,05:13 min/mile,00:05:15.17,00:26:00.29,00:26:00.29,marathon,USA,us,Washington,1706956558.98,1706974568_000107,1706984497_000091,,,,Pacers Running//GRC New Balance,,,5.0
109,00:26:00.32,5M,5M,RKBNZ3A6,464,464,00464,Thomas Slattery,10:36:00 am,1706974559.01,05:16,05:13,11.42,03:16,03:14,18.37,6M~00:31:16~10:41 am,FINISH~02:27:18~12:37 pm,10:09:59 am,M,10,9,SPLIT4,05:16 min/mile,05:13 min/mile,00:05:15.32,00:26:00.32,00:26:00.32,marathon,USA,us,Alexandria,1706956559.01,1706974568_000116,1706974568_000117,90,+00:55.13,/_imgss/events/ORLANDO-TRIALS-2024/roster/1706968438_thomas-slattery-1966.jpeg?v=9,Tracksmith / Pacers Running//GRC New Balance,-4,,5.0
110,00:26:00.38,5M,5M,RUEAWJDK,475,475,00475,Jason Weitzel,10:36:00 am,1706974559.07,05:15,05:13,11.44,03:16,03:14,18.42,6M~00:31:16~10:41 am,FINISH~02:29:26~12:39 pm,10:09:59 am,M,12,6,SPLIT4,05:15 min/mile,05:13 min/mile,00:05:14.55,00:26:00.38,00:26:00.38,marathon,USA,us,Greenville,1706956559.07,1706974568_000122,1706974568_000123,91,+00:55.19,,Greenville ELITE Track Club,1,,5.0
111,00:26:00.46,5M,5M,RYRDG8XB,592,592,00592,Owen Ritz,10:36:00 am,1706974559.15,05:16,05:13,11.40,03:17,03:14,18.35,6M~00:31:16~10:41 am,FINISH~02:25:24~12:35 pm,10:09:59 am,M,10,6,SPLIT4,05:16 min/mile,05:13 min/mile,00:05:15.72,00:26:00.46,00:26:00.46,marathon,USA,us,Washington,1706956559.15,1706974568_000125,1706974568_000126,92,+00:55.27,,Pacers Running//GRC New Balance,-8,,5.0
112,00:26:00.58,5M,5M,RDNP8J6Z,552,552,00552,Will Cross,10:36:00 am,1706974559.27,05:15,05:13,11.44,03:16,03:14,18.41,6M~00:31:15~10:41 am,FINISH~02:18:38~12:28 pm,10:09:59 am,M,1,12,SPLIT4,05:15 min/mile,05:13 min/mile,00:05:14.76,00:26:00.58,00:26:00.58,marathon,USA,us,Boulder,1706956559.27,1706974568_000140,1706978284_000180,,,,Roots Running Project,,,5.0
113,00:26:00.90,5M,5M,RS6E7CJK,514,514,00514,William Loevner,10:36:00 am,1706974559.59,05:15,05:13,11.43,03:16,03:14,18.39,6M~00:31:15~10:41 am,FINISH~02:22:10~12:32 pm,10:09:59 am,M,2,4,SPLIT4,05:15 min/mile,05:13 min/mile,00:05:14.96,00:26:00.90,00:26:00.90,marathon,USA,us,Pittsburgh,1706956559.59,1706974570_000112,1706974570_000113,93,+00:55.71,,,1,,5.0
114,00:26:00.96,5M,5M,RVLXK568,545,545,00545,Cameron Dickson,10:36:00 am,1706974559.65,05:16,05:13,11.41,03:17,03:14,18.36,6M~00:31:16~10:41 am,FINISH~02:29:30~12:39 pm,10:09:59 am,M,11,6,SPLIT4,05:16 min/mile,05:13 min/mile,00:05:15.48,00:26:00.96,00:26:00.96,marathon,USA,us,Somerville,1706956559.65,1706974570_000115,1706974570_000116,94,+00:55.77,,Tracksmith Boston Hares,-5,,5.0
115,00:26:01.19,5M,5M,RZAHX29C,498,498,00498,Clint McKelvey,10:36:00 am,1706974559.88,05:16,05:13,11.40,03:17,03:15,18.35,6M~00:31:16~10:41 am,FINISH~02:17:54~12:27 pm,10:09:59 am,M,6,13,SPLIT4,05:16 min/mile,05:13 min/mile,00:05:15.80,00:26:01.19,00:26:01.19,marathon,USA,us,Arlington,1706956559.88,1706974568_000119,1706985947_000065,95,+00:56.00,,Pacers Running//GRC New Balance,-7,,5.0
116,00:26:01.45,5M,5M,RRT57SVW,567,567,00567,Jack Mastandrea,10:36:01 am,1706974560.14,05:15,05:13,11.45,03:16,03:15,18.43,6M~00:31:16~10:41 am,FINISH~02:18:46~12:28 pm,10:09:59 am,M,14,6,SPLIT4,05:15 min/mile,05:13 min/mile,00:05:14.34,00:26:01.45,00:26:01.45,marathon,USA,us,Greenville,1706956560.14,1706974568_000131,1706974568_000132,96,+00:56.26,,Greenville ELITE Track Club,1,,5.0
117,00:26:01.48,5M,5M,RELWBJU2,460,460,00460,Jackson Neff,10:36:01 am,1706974560.17,05:15,05:13,11.44,03:16,03:15,18.42,6M~00:31:16~10:41 am,FINISH~02:21:47~12:31 pm,10:09:59 am,M,9,4,SPLIT4,05:15 min/mile,05:13 min/mile,00:05:14.61,00:26:01.48,00:26:01.48,marathon,USA,us,Niwot,1706956560.17,1706974568_000134,1706974568_000135,97,+00:56.29,,,-1,,5.0
118,00:26:01.53,5M,5M,RNRSWCVT,499,499,00499,Jacob Shiohira,10:36:01 am,1706974560.22,05:14,05:13,11.48,03:15,03:15,18.47,6M~00:31:16~10:41 am,FINISH~02:19:26~12:29 pm,10:09:59 am,M,3,4,SPLIT4,05:14 min/mile,05:13 min/mile,00:05:13.70,00:26:01.53,00:26:01.53,marathon,USA,us,Bentonville,1706956560.22,1706974568_000137,1706974568_000138,98,+00:56.34,,,0,,5.0
119,00:26:01.79,5M,5M,RRGEKJU9,503,503,00503,David Fuentes,10:36:01 am,1706974560.48,05:14,05:13,11.47,03:15,03:15,18.46,6M~00:31:19~10:41 am,FINISH~02:21:37~12:31 pm,10:09:59 am,M,1,7,SPLIT4,05:14 min/mile,05:13 min/mile,00:05:13.79,00:26:01.79,00:26:01.79,marathon,USA,us,Austin,1706956560.48,1706974570_000120,1706974570_000121,99,+00:56.60,,HOKA,0,,5.0
120,00:26:02.00,5M,5M,RPTFDVUW,483,483,00483,Mitch Ammons,10:36:01 am,1706974560.69,05:14,05:13,11.47,03:16,03:15,18.45,6M~00:31:23~10:41 am,FINISH~02:26:03~12:36 pm,10:09:59 am,M,16,4,SPLIT4,05:14 min/mile,05:13 min/mile,00:05:13.95,00:26:02.00,00:26:02.00,marathon,USA,us,Austin,1706956560.69,1706974570_000123,1706974570_000124,100,+00:56.81,,,0,,5.0
121,00:26:04.62,5M,5M,R7HDV92W,603,603,00603,Erik Linden,10:36:04 am,1706974563.31,05:12,05:13,11.54,03:14,03:15,18.58,6M~00:31:15~10:41 am,FINISH~02:24:59~12:34 pm,10:09:59 am,M,9,6,SPLIT4,05:12 min/mile,05:13 min/mile,00:05:11.88,00:26:04.62,00:26:04.62,marathon,USA,us,Boston,1706956563.31,1706974572_000063,1706974572_000064,101,+00:59.43,,Boston Athletic Association,9,,5.0
122,00:26:04.86,5M,5M,RERYVKBA,459,459,00459,Edward Mulder,10:36:04 am,1706974563.55,05:12,05:13,11.55,03:14,03:15,18.58,6M~00:31:15~10:41 am,FINISH~02:24:43~12:34 pm,10:09:59 am,M,8,6,SPLIT4,05:12 min/mile,05:13 min/mile,00:05:11.76,00:26:04.86,00:26:04.86,marathon,USA,us,Boston,1706956563.55,1706974572_000066,1706974572_000067,102,+00:59.67,,Central Park Track Club (CPTC) - Tracksmith,10,,5.0
123,00:26:05.26,5M,5M,RBHLG9U6,531,531,00531,Sean O'Connor,10:36:04 am,1706974563.95,05:15,05:14,11.44,03:16,03:15,18.41,6M~00:31:17~10:41 am,FINISH~02:18:10~12:28 pm,10:09:59 am,M,8,6,SPLIT4,05:15 min/mile,05:14 min/mile,00:05:14.67,00:26:05.26,00:26:05.26,marathon,USA,us,Salt Lake City,1706956563.95,1706974572_000110,1706974572_000111,103,+01:00.07,,Run Elite Program,2,,5.0
124,00:26:05.65,5M,5M,RR97FCMY,536,536,00536,Jordan Daniel,10:36:05 am,1706974564.34,05:17,05:14,11.37,03:17,03:15,18.30,6M~00:31:25~10:41 am,FINISH~02:22:25~12:32 pm,10:09:59 am,M,16,6,SPLIT4,05:17 min/mile,05:14 min/mile,00:05:16.59,00:26:05.65,00:26:05.65,marathon,USA,us,Westhampton,1706956564.34,1706974574_000070,1706974574_000071,104,+01:00.46,,elitefeats,-2,,5.0
125,00:26:06.76,5M,5M,RVS2K5FH,534,534,00534,Sem Sultanov,10:36:06 am,1706974565.45,05:19,05:14,11.31,03:18,03:15,18.20,6M~00:31:32~10:41 am,FINISH~02:20:18~12:30 pm,10:09:59 am,M,1,4,SPLIT4,05:19 min/mile,05:14 min/mile,00:05:18.35,00:26:06.76,00:26:06.76,marathon,USA,us,Jacksonville,1706956565.45,1706974574_000106,1706974574_000107,105,+01:01.57,,,-4,,5.0
126,00:26:07.15,5M,5M,RC63G7A8,451,451,00451,Tyler Jermann,10:36:06 am,1706974565.84,05:17,05:14,11.36,03:17,03:15,18.28,6M~00:31:22~10:41 am,FINISH~02:26:01~12:35 pm,10:09:59 am,M,13,6,SPLIT4,05:17 min/mile,05:14 min/mile,00:05:16.86,00:26:07.15,00:26:07.15,marathon,USA,us,Saint Paul,1706956565.84,1706974576_000058,1706974576_000059,106,+01:01.96,,Minnesota Distance Elite,-2,,5.0
127,00:26:07.26,5M,5M,R6MUD42Y,518,518,00518,Garret Lee,10:36:06 am,1706974565.95,05:18,05:14,11.35,03:18,03:15,18.27,6M~00:31:16~10:41 am,FINISH~02:16:35~12:26 pm,10:09:59 am,M,8,19,SPLIT4,05:18 min/mile,05:14 min/mile,00:05:17.06,00:26:07.26,00:26:07.26,marathon,USA,us,Denver,1706956565.95,1706974574_000109,1706985928_000080,107,+01:02.07,,Tracksmith,-4,,5.0
128,00:26:07.69,5M,5M,RPTM8DC6,493,493,00493,Andrew Bowman,10:36:07 am,1706974566.38,05:18,05:14,11.36,03:17,03:15,18.28,6M~00:31:23~10:41 am,FINISH~02:18:59~12:28 pm,10:09:59 am,M,7,6,SPLIT4,05:18 min/mile,05:14 min/mile,00:05:17.02,00:26:07.69,00:26:07.69,marathon,USA,us,Rochester Hills,1706956566.38,1706974576_000061,1706974576_000062,108,+01:02.50,,McKirdy Trained,-2,,5.0
129,00:26:07.79,5M,5M,RBFXVL8U,463,463,00463,William Norris,10:36:07 am,1706974566.48,05:16,05:14,11.40,03:17,03:15,18.34,6M~00:31:23~10:41 am,FINISH~02:20:39~12:30 pm,10:09:59 am,M,5,14,SPLIT4,05:16 min/mile,05:14 min/mile,00:05:15.85,00:26:07.79,00:26:07.79,marathon,USA,us,Charlottesville,1706956566.48,1706974576_000064,1706985990_000050,109,+01:02.60,,,0,,5.0
130,00:26:07.84,5M,5M,RA3KBWNS,549,549,00549,Matthew Welch,10:36:07 am,1706974566.53,05:17,05:14,11.36,03:17,03:15,18.29,6M~00:31:22~10:41 am,FINISH~02:23:15~12:33 pm,10:09:59 am,M,3,12,SPLIT4,05:17 min/mile,05:14 min/mile,00:05:16.84,00:26:07.84,00:26:07.84,marathon,USA,us,Bellingham,1706956566.53,1706974576_000067,1706979809_000070,,,,,,,5.0
131,00:26:08.55,5M,5M,R9CVUS28,561,561,00561,Sam Geha,10:36:08 am,1706974567.24,05:16,05:14,11.40,03:17,03:15,18.35,6M~00:31:26~10:41 am,FINISH~02:22:55~12:32 pm,10:09:59 am,M,13,6,SPLIT4,05:16 min/mile,05:14 min/mile,00:05:15.67,00:26:08.55,00:26:08.55,marathon,USA,us,Brooklyn,1706956567.24,1706974576_000073,1706974578_000082,110,+01:03.36,,Dashing Whippets Running Team,1,,5.0
132,00:26:08.71,5M,5M,RB5VS87A,543,543,00543,Benjamin Payne,10:36:08 am,1706974567.40,05:17,05:14,11.36,03:17,03:15,18.28,6M~00:31:24~10:41 am,FINISH~02:17:05~12:27 pm,10:09:59 am,M,14,4,SPLIT4,05:17 min/mile,05:14 min/mile,00:05:16.88,00:26:08.71,00:26:08.71,marathon,USA,us,Colorado Springs,1706956567.40,1706974576_000070,1706974576_000071,111,+01:03.52,,,-3,,5.0
133,00:26:09.36,5M,5M,R3LJYH5Z,524,524,00524,Grayson Hough,10:36:09 am,1706974568.05,05:15,05:14,11.45,03:16,03:16,18.43,6M~00:31:26~10:41 am,FINISH~02:22:23~12:32 pm,10:09:59 am,M,14,6,SPLIT4,05:15 min/mile,05:14 min/mile,00:05:14.39,00:26:09.36,00:26:09.36,marathon,USA,us,Davis,1706956568.05,1706974576_000116,1706974578_000084,112,+01:04.17,,SRA Elite,4,,5.0
134,00:26:09.63,5M,5M,RG9HCLNT,583,583,00583,Oscar Medina,10:36:09 am,1706974568.32,05:18,05:14,11.33,03:18,03:16,18.23,6M~00:31:27~10:41 am,FINISH~02:22:13~12:32 pm,10:09:59 am,M,14,6,SPLIT4,05:18 min/mile,05:14 min/mile,00:05:17.87,00:26:09.63,00:26:09.63,marathon,USA,us,Chicago,1706956568.32,1706974578_000086,1706974578_000087,113,+01:04.44,,Second City Track Club,-6,,5.0
135,00:26:10.08,5M,5M,R5DJLACR,522,522,00522,Adam Sjolund,10:36:09 am,1706974568.77,05:17,05:15,11.38,03:17,03:16,18.31,6M~00:31:31~10:41 am,FINISH~02:33:57~12:43 pm,10:09:59 am,M,16,4,SPLIT4,05:17 min/mile,05:15 min/mile,00:05:16.39,00:26:10.08,00:26:10.08,marathon,USA,us,Bonney Lake,1706956568.77,1706974578_000089,1706974578_000090,114,+01:04.89,,,0,,5.0
136,00:26:10.58,5M,5M,RWS7CUDT,521,521,00521,Noah Steffen,10:36:10 am,1706974569.27,05:18,05:15,11.35,03:18,03:16,18.27,6M~00:31:30~10:41 am,FINISH~02:31:00~12:40 pm,10:09:59 am,M,15,4,SPLIT4,05:18 min/mile,05:15 min/mile,00:05:17.13,00:26:10.58,00:26:10.58,marathon,USA,us,Grand Rapids,1706956569.27,1706974578_000092,1706974578_000093,115,+01:05.39,,,-2,,5.0
137,00:26:10.73,5M,5M,RJ9WK2ZL,578,578,00578,Noah Gade,10:36:10 am,1706974569.42,05:17,05:15,11.37,03:17,03:16,18.31,6M~00:31:31~10:41 am,FINISH~02:21:29~12:31 pm,10:09:59 am,M,15,6,SPLIT4,05:17 min/mile,05:15 min/mile,00:05:16.50,00:26:10.73,00:26:10.73,marathon,USA,us,Charlottesville,1706956569.42,1706974580_000081,1706977571_000252,,,,,,,5.0
138,00:26:11.63,5M,5M,RFG7MA2V,570,570,00570,Nick Wolk,10:36:11 am,1706974570.32,05:17,05:15,11.36,03:17,03:16,18.28,6M~00:31:26~10:41 am,FINISH~02:20:53~12:30 pm,10:09:59 am,M,11,6,SPLIT4,05:17 min/mile,05:15 min/mile,00:05:16.92,00:26:11.63,00:26:11.63,marathon,USA,us,McMurray,1706956570.32,1706974578_000096,1706974578_000097,116,+01:06.44,,,-1,,5.0
139,00:26:21.12,5M,5M,RNY35A4V,487,487,00487,Ryan Root,10:36:20 am,1706974579.81,05:21,05:17,11.23,03:20,03:17,18.07,6M~00:31:42~10:41 am,FINISH~02:24:33~12:34 pm,10:09:59 am,M,5,8,SPLIT4,05:21 min/mile,05:17 min/mile,00:05:20.57,00:26:21.12,00:26:21.12,marathon,USA,us,Lafayette,1706956579.81,1706974590_000070,1706974590_000071,117,+01:15.93,,Tracksmith / Roots Running Project,1,,5.0
140,00:26:21.80,5M,5M,RPZNJBL7,537,537,00537,Isaac Benz,10:36:21 am,1706974580.49,05:24,05:17,11.13,03:21,03:17,17.92,6M~00:31:42~10:41 am,FINISH~02:23:29~12:33 pm,10:09:59 am,M,10,4,SPLIT4,05:24 min/mile,05:17 min/mile,00:05:23.38,00:26:21.80,00:26:21.80,marathon,USA,us,Menasha,1706956580.49,1706974588_000068,1706974588_000069,118,+01:16.61,,,-1,,5.0
141,00:26:22.72,5M,5M,RFJUVTAD,591,591,00591,Ryder Searle,10:36:22 am,1706974581.41,05:16,05:17,11.40,03:17,03:17,18.34,6M~00:31:41~10:41 am,FINISH~02:22:29~12:32 pm,10:09:59 am,M,4,6,SPLIT4,05:16 min/mile,05:17 min/mile,00:05:15.86,00:26:22.72,00:26:22.72,marathon,USA,us,Lakewood,1706956581.41,1706974592_000061,1706974592_000062,119,+01:17.53,,,7,,5.0
142,00:26:23.05,5M,5M,RCUM87JT,495,495,00495,Benjamin Schneiderman,10:36:22 am,1706974581.74,05:17,05:17,11.38,03:17,03:17,18.31,6M~00:31:42~10:41 am,FINISH~02:18:43~12:28 pm,10:09:59 am,M,12,4,SPLIT4,05:17 min/mile,05:17 min/mile,00:05:16.43,00:26:23.05,00:26:23.05,marathon,USA,us,Denver,1706956581.74,1706974592_000094,1706974592_000095,120,+01:17.86,,,5,,5.0
143,00:26:23.43,5M,5M,RBX3A2KY,532,532,00532,Benjamin Decker,10:36:23 am,1706974582.12,05:18,05:17,11.35,03:18,03:17,18.26,6M~00:31:42~10:41 am,FINISH~02:19:35~12:29 pm,10:09:59 am,M,7,6,SPLIT4,05:18 min/mile,05:17 min/mile,00:05:17.29,00:26:23.43,00:26:23.43,marathon,USA,us,New Haven,1706956582.12,1706974590_000103,1706974590_000104,121,+01:18.24,,New Haven Road Runners,2,,5.0
144,00:26:23.80,5M,5M,RTBWR79E,600,600,00600,Michael Duggan,10:36:23 am,1706974582.49,05:23,05:17,11.15,03:21,03:17,17.95,6M~00:31:43~10:41 am,FINISH~02:20:03~12:30 pm,10:09:59 am,M,11,4,SPLIT4,05:23 min/mile,05:17 min/mile,00:05:22.83,00:26:23.80,00:26:23.80,marathon,USA,us,Austin,1706956582.49,1706974592_000065,1706974592_000066,122,+01:18.61,,,-3,,5.0
145,00:26:24.12,5M,5M,RRDFSL5M,508,508,00508,Connor Rockett,10:36:23 am,1706974582.81,05:19,05:17,11.30,03:19,03:17,18.18,6M~00:31:42~10:41 am,FINISH~02:27:24~12:37 pm,10:09:59 am,M,12,6,SPLIT4,05:19 min/mile,05:17 min/mile,00:05:18.70,00:26:24.12,00:26:24.12,marathon,USA,us,Sherborn,1706956582.81,1706974590_000107,1706974590_000108,123,+01:18.93,,Tracksmith Boston Hares,-3,,5.0
146,00:26:25.99,5M,5M,RYH6BVMW,572,572,00572,Colin Martin,10:36:25 am,1706974584.68,05:17,05:18,11.38,03:17,03:18,18.31,6M~00:31:43~10:41 am,FINISH~02:20:55~12:30 pm,10:09:59 am,M,8,6,SPLIT4,05:17 min/mile,05:18 min/mile,00:05:16.40,00:26:25.99,00:26:25.99,marathon,USA,us,Pittsburgh,1706956584.68,1706974594_000068,1706974594_000069,124,+01:20.80,,Pittsburgh Track Club,4,,5.0
147,00:26:26.30,5M,5M,RM9U3PVY,484,484,00484,Zachary Ornelas,10:36:25 am,1706974584.99,05:18,05:18,11.34,03:18,03:18,18.25,6M~00:31:44~10:41 am,FINISH~02:24:08~12:34 pm,10:09:59 am,M,2,4,SPLIT4,05:18 min/mile,05:18 min/mile,00:05:17.39,00:26:26.30,00:26:26.30,marathon,USA,us,Ann Arbor,1706956584.99,1706974594_000071,1706974594_000072,125,+01:21.11,,,2,,5.0
148,00:26:26.41,5M,5M,R74HZM6B,509,509,00509,Joost Plaetinck,10:36:26 am,1706974585.10,05:17,05:18,11.38,03:17,03:18,18.32,6M~00:31:42~10:41 am,FINISH~02:22:19~12:32 pm,10:09:59 am,M,12,4,SPLIT4,05:17 min/mile,05:18 min/mile,00:05:16.21,00:26:26.41,00:26:26.41,marathon,USA,us,Novi,1706956585.10,1706974594_000074,1706974594_000075,126,+01:21.22,,,3,,5.0
149,00:26:28.69,5M,5M,RNHZRADJ,506,506,00506,Phillip Reid,10:36:28 am,1706974587.38,05:23,05:18,11.15,03:21,03:18,17.94,6M~00:31:53~10:41 am,FINISH~02:25:41~12:35 pm,10:09:59 am,M,5,6,SPLIT4,05:23 min/mile,05:18 min/mile,00:05:22.95,00:26:28.69,00:26:28.69,marathon,USA,us,San Luis Obispo,1706956587.38,1706974596_000052,1706974596_000053,127,+01:23.50,,HOKA Aggie Running Club,-6,,5.0
150,00:26:28.80,5M,5M,RHEZT4NC,511,511,00511,Jesse Joseph,10:36:28 am,1706974587.49,05:19,05:18,11.31,03:18,03:18,18.20,6M~00:31:44~10:41 am,FINISH~02:21:42~12:31 pm,10:09:59 am,M,1,6,SPLIT4,05:19 min/mile,05:18 min/mile,00:05:18.29,00:26:28.80,00:26:28.80,marathon,USA,us,Portland,1706956587.49,1706974596_000055,1706974596_000056,128,+01:23.61,,Jacuzzi Boys Athletic Club,2,,5.0
151,00:26:28.86,5M,5M,RYUGLVJN,491,491,00491,Sergio Reyes,10:36:28 am,1706974587.55,05:25,05:18,11.10,03:22,03:18,17.87,6M~00:31:53~10:41 am,FINISH~02:26:58~12:36 pm,10:09:59 am,M,14,13,SPLIT4,05:25 min/mile,05:18 min/mile,00:05:24.26,00:26:28.86,00:26:28.86,marathon,USA,us,Los Osos,1706956587.55,1706974596_000061,1706979194_000244,,,,HOKA Aggie Running Club,,,5.0
152,00:26:28.86,5M,5M,RC4GVB2R,496,496,00496,Swarnjit Boyal,10:36:28 am,1706974587.55,05:23,05:18,11.15,03:21,03:18,17.94,6M~00:31:56~10:41 am,FINISH~02:32:31~12:42 pm,10:09:59 am,M,3,6,SPLIT4,05:23 min/mile,05:18 min/mile,00:05:22.88,00:26:28.86,00:26:28.86,marathon,USA,us,Yuba City,1706956587.55,1706974596_000067,1706974598_000059,129,+01:23.67,,HOKA Aggie Running Club,-7,,5.0
153,00:26:28.96,5M,5M,R57V8CN6,577,577,00577,Dylan Belles,10:36:28 am,1706974587.65,05:23,05:18,11.17,03:21,03:18,17.97,6M~00:31:48~10:41 am,FINISH~02:25:59~12:35 pm,10:09:59 am,M,14,6,SPLIT4,05:23 min/mile,05:18 min/mile,00:05:22.37,00:26:28.96,00:26:28.96,marathon,USA,us,Flagstaff,1706956587.65,1706974596_000058,1706974596_000059,130,+01:23.77,,Team Run Flagstaff,-6,,5.0
154,00:26:29.43,5M,5M,R32K76WH,597,597,00597,Matt Gillette,10:36:29 am,1706974588.12,05:18,05:18,11.32,03:18,03:18,18.22,6M~00:31:49~10:41 am,FINISH~02:19:42~12:29 pm,10:09:59 am,M,16,6,SPLIT4,05:18 min/mile,05:18 min/mile,00:05:17.98,00:26:29.43,00:26:29.43,marathon,USA,us,Allentown,1706956588.12,1706974598_000063,1706974598_000064,131,+01:24.24,,Garden State Track Club,0,,5.0
155,00:26:29.61,5M,5M,R5ZR6NJG,494,494,00494,Mitchell Klingler,10:36:29 am,1706974588.30,05:16,05:18,11.40,03:17,03:18,18.35,6M~00:31:42~10:41 am,FINISH~02:21:55~12:31 pm,10:09:59 am,M,7,6,SPLIT4,05:16 min/mile,05:18 min/mile,00:05:15.80,00:26:29.61,00:26:29.61,marathon,USA,us,Marshall,1706956588.30,1706974596_000064,1706974598_000066,132,+01:24.42,,Red Cedar Running Club,0,,5.0
156,00:26:31.79,5M,5M,R67WA45C,553,553,00553,Ryan Jara,10:36:31 am,1706974590.48,05:18,05:19,11.33,03:18,03:18,18.23,6M~00:31:47~10:41 am,FINISH~02:23:37~12:33 pm,10:09:59 am,M,5,6,SPLIT4,05:18 min/mile,05:19 min/mile,00:05:17.84,00:26:31.79,00:26:31.79,marathon,USA,us,Gorham,1706956590.48,1706974600_000111,1706974600_000112,133,+01:26.60,,,0,,5.0
157,00:26:31.90,5M,5M,RUZNGYKA,558,558,00558,Kevin McDonnell,10:36:31 am,1706974590.59,05:18,05:19,11.34,03:18,03:18,18.24,6M~00:31:47~10:41 am,FINISH~02:20:10~12:30 pm,10:09:59 am,M,2,4,SPLIT4,05:18 min/mile,05:19 min/mile,00:05:17.57,00:26:31.90,00:26:31.90,marathon,USA,us,Moorestown,1706956590.59,1706974598_000068,1706974598_000069,134,+01:26.71,,,1,,5.0
